Lorg/springframework/data/redis/repository/configuration/EnableRedisRepositories,1
Lorg/springframework/data/ldap/repository/config/EnableLdapRepositories,1
Ljavax/xml/bind/annotation/XmlAttachmentRef,1
Lorg/commonjava/aprox/inject/Production,1
Lde/schlund/pfixcore/oxm/impl/annotation/SimpleTypeSerializerClass,1
Lorg/jclouds/rest/ConfiguresCredentialStore,1
Lorg/eclipse/rdf4j/common/annotation/InternalUseOnly,1
Lorg/testng/annotations/AfterTest,1
Lcom/wordnik/swagger/annotations/Api,1
Lkotlin/annotation/Repeatable,1
Lorg/apache/logging/log4j/core/config/plugins/PluginNode,1
Lcom/google/common/eventbus/AllowConcurrentEvents,1
Lorg/apache/deltaspike/core/api/lock/Locked,1
Ljavax/jdo/annotations/PersistenceCapable,1
Lkotlin/reflect/jvm/ExperimentalReflectionOnLambdas,1
Lorg/springframework/beans/factory/annotation/Configurable,1
Lorg/springframework/data/jdbc/repository/config/EnableJdbcRepositories,1
Lorg/springframework/boot/SpringBootConfiguration,1
Lorg/apache/openjpa/lib/util/Reflectable,1
Lorg/springframework/data/cassandra/repository/config/EnableReactiveCassandraRepositories,1
Lorg/graalvm/nativeimage/c/function/CFunction,1
Ljavax/ejb/TransactionAttribute,1
Lorg/glassfish/hk2/api/Metadata,1
Lorg/infinispan/notifications/cachelistener/annotation/DataRehashed,1
Lorg/jboss/errai/marshalling/client/api/annotations/ClientMarshaller,1
Ljavax/ejb/Startup,1
Lio/dropwizard/validation/MinDuration,1
Lorg/springframework/web/bind/annotation/Mapping,1
Lcom/google/gwt/i18n/client/LocalizableResource$Description,1
Lorg/glassfish/gmbal/InheritedAttribute,1
Lorg/teiid/metadata/ExtensionMetadataProperty,1
Lcom/google/inject/persist/Transactional,1
Lorg/springframework/jms/annotation/EnableJms,1
Lorg/springframework/data/mongodb/core/mapping/Field,1
Lorg/springframework/data/elasticsearch/repository/config/EnableReactiveElasticsearchRepositories,1
Lorg/testng/annotations/BeforeMethod,1
Ljavax/ejb/Singleton,1
Lorg/glassfish/jersey/process/internal/RequestScoped,1
Lcom/aol/micro/server/config/Microserver,1
Lcom/google/gwt/user/client/rpc/RemoteServiceRelativePath,1
Lcom/google/inject/servlet/ScopingOnly,1
Lorg/atteo/classindex/IndexAnnotated,1
Lcom/sun/jna/Structure$FieldOrder,1
Lorg/jboss/errai/ioc/client/api/AfterInitialization,1
Lorg/uberfire/ext/widgets/common/client/menu/MenuItemDivider,1
Lorg/apache/http/nio/protocol/Pipelined,1
Lorg/uberfire/commons/concurrent/Indexing,1
Lorg/springframework/stereotype/Service,1
Lorg/springframework/data/annotation/ReadOnlyProperty,1
Ljavax/decorator/Delegate,1
Lorg/junit/Ignore,1
Lorg/glassfish/api/amx/AMXMBeanMetadata,1
Lorg/apache/camel/support/language/LanguageAnnotation,1
Lorg/springframework/data/elasticsearch/repository/config/EnableElasticsearchRepositories,1
Lorg/apache/camel/spi/UriParams,1
Lcom/sun/jersey/core/util/Priority,1
Lliquibase/pro/packaged/f,1
Lorg/springframework/security/config/annotation/rsocket/EnableRSocketSecurity,1
Lorg/uberfire/commons/clusterapi/Clustered,1
Lcom/infradna/tool/bridge_method_injector/WithBridgeMethods,1
Lorg/commonjava/web/config/annotation/ConfigNames,1
Lorg/glassfish/jersey/server/model/ParamQualifier,1
Lkotlin/ExperimentalMultiplatform,1
Lorg/apache/deltaspike/core/api/throttling/Throttled,1
Lorg/apache/logging/log4j/core/tools/picocli/CommandLine$Option,1
Lorg/springframework/cloud/client/ConditionalOnBlockingDiscoveryEnabled,1
Lorg/glassfish/hk2/api/ContractIndicator,1
Lorg/jboss/weld/context/activator/ActivateRequestContext,1
Lorg/infinispan/commons/persistence/Store,1
Lcom/google/common/util/concurrent/IgnoreJRERequirement,1
Lorg/springframework/cloud/util/ConditionalOnBootstrapDisabled,1
Ljakarta/decorator/Decorator,1
Lorg/springframework/data/domain/DomainEvents,1
Lorg/junit/Test,1
Lcom/sun/jersey/spi/container/ParamQualifier,1
Lorg/apache/deltaspike/core/api/config/view/metadata/InlineViewMetaData,1
Lorg/springframework/data/web/config/EnableSpringDataWebSupport,1
Lorg/springframework/ws/config/annotation/EnableWs,1
Lorg/springframework/cloud/client/discovery/EnableDiscoveryClient,1
Lorg/infinispan/notifications/cachelistener/annotation/CacheEntryModified,1
Lcom/google/inject/persist/jpa/Jpa,1
Lorg/wildfly/swarm/spi/api/annotations/DeploymentModule,1
Lorg/jboss/errai/common/client/api/interceptor/InterceptedCall,1
Ljavax/persistence/Convert,1
Lcom/nimbusds/jose/shaded/json/annotate/JsonSmartAnnotation,1
Lcom/sun/jersey/spi/container/ResourceFilters,1
Lorg/jboss/weld/environment/se/contexts/activators/ActivateThreadScope,1
Lorg/infinispan/protostream/annotations/ProtoAdapter,1
Lorg/springframework/boot/convert/DataSizeUnit,1
Lorg/kohsuke/args4j/Argument,1
Lorg/uberfire/backend/server/security/IOSecurityAuth,1
Lorg/springframework/data/mongodb/repository/config/EnableReactiveMongoRepositories,1
Lorg/jboss/resteasy/annotations/ContentEncoding,1
Lcom/gargoylesoftware/htmlunit/javascript/configuration/JsxStaticGetter,1
Lorg/springframework/test/context/web/WebAppConfiguration,1
Lorg/jclouds/rest/ConfiguresRestClient,1
Lorg/uberfire/commons/concurrent/Unmanaged,1
Lorg/glassfish/jersey/server/model/ExtendedResource,1
Lcom/gargoylesoftware/htmlunit/javascript/configuration/JsxSymbol,1
Lorg/springframework/integration/config/IntegrationConverter,1
Lorg/glassfish/gmbal/IncludeSubclass,1
Lorg/jboss/errai/security/shared/api/annotation/RestrictedAccess,1
Lorg/wildfly/swarm/container/runtime/cli/CommandLineArgs,1
Ljavax/xml/ws/ResponseWrapper,1
Lorg/springframework/cloud/stream/annotation/StreamRetryTemplate,1
Lio/micronaut/context/annotation/Factory,1
Ljavax/persistence/PostLoad,1
Ljavax/persistence/NamedQueries,1
Lorg/springframework/data/domain/AfterDomainEventPublication,1
Lorg/jgroups/annotations/XmlAttribute,1
Lnet/minidev/json/annotate/JsonSmartAnnotation,1
Lorg/bson/codecs/pojo/annotations/BsonId,1
Lcom/google/inject/servlet/RequestParameters,1
Lorg/springframework/hateoas/config/EnableHypermediaSupport,1
Lorg/codehaus/enunciate/json/JsonType,1
Lcom/google/web/bindery/autobean/shared/AutoBeanFactory$NoWrap,1
Lcom/thoughtworks/xstream/annotations/XStreamAsAttribute,1
Lorg/jboss/errai/marshalling/client/api/annotations/ServerMarshaller,1
Ljavax/xml/ws/ServiceMode,1
Lorg/testng/annotations/AfterMethod,1
Lorg/apache/maven/SessionScoped,1
Lorg/springframework/boot/autoconfigure/EnableAutoConfiguration,1
Ljavax/validation/constraints/AssertTrue,1
Lorg/teiid/translator/Translator,1
Lorg/portablescala/reflect/annotation/EnableReflectiveInstantiation,1
Lcom/google/gwt/user/server/rpc/XsrfProtect,1
Lorg/jboss/errai/config/rebind/EnvironmentConfigExtension,1
Lorg/glassfish/hk2/api/Unproxiable,1
Lorg/codehaus/jackson/annotate/JsonValue,1
Lorg/infinispan/factories/annotations/InfinispanModule,1
Lorg/springframework/cloud/commons/security/ResourceServerTokenRelayAutoConfiguration$ConditionalOnOAuth2ClientInResourceServer,1
Lorg/springframework/scheduling/annotation/EnableScheduling,1
Lorg/infinispan/notifications/cachelistener/annotation/PartitionStatusChanged,1
Lorg/testng/annotations/BeforeTest,1
Lorg/jclouds/rest/ConfiguresHttpApi,1
Lorg/jvnet/hk2/annotations/InhabitantAnnotation,1
Lorg/uberfire/ext/widgets/common/client/menu/MenuItemWithIcon,1
Ljsinterop/annotations/JsConstructor,1
Lorg/springframework/scheduling/annotation/EnableAsync,1
Ljavax/persistence/Version,1
Lorg/springframework/web/bind/annotation/ModelAttribute,1
Lorg/jboss/errai/ui/shared/api/annotations/style/StyleBinding,1
Lorg/wso2/carbon/apimgt/api/model/Default,1
Lretrofit2/internal/EverythingIsNonNull,1
Lcom/google/inject/spi/Toolable,1
Lio/dropwizard/validation/ValidationMethod,1
Lcom/google/gwt/i18n/client/LocalizableResource$GenerateKeys,1
Lorg/jboss/marshalling/Externalize,1
Lorg/springframework/data/neo4j/repository/config/EnableNeo4jRepositories,1
Lorg/apache/deltaspike/core/api/monitoring/InvocationMonitored,1
Lorg/drools/core/factmodel/traits/Trait,1
Lorg/neo4j/annotations/api/PublicApi,1
Lorg/springframework/context/annotation/ImportResource,1
Lorg/apache/shiro/event/Subscribe,1
Lorg/infinispan/notifications/cachelistener/annotation/CacheEntryActivated,1
Lorg/springframework/cloud/util/ConditionalOnBootstrapEnabled,1
Lorg/infinispan/configuration/serializing/SerializedWith,1
Lorg/neo4j/annotations/documented/Documented,1
Lorg/kuali/rice/krad/data/util/Link,1
Lorg/openqa/selenium/remote/Augmentable,1
Lorg/apache/deltaspike/core/api/future/Futureable,1
Lorg/jboss/errai/ioc/client/api/SharedSingleton,1
Lorg/jclouds/concurrent/SingleThreaded,1
Lorg/glassfish/jersey/server/ManagedAsyncExecutor,1
Lorg/springframework/security/config/annotation/web/reactive/EnableWebFluxSecurity,1
Ljavax/ws/rs/MatrixParam,1
Lorg/wso2/carbon/base/api/IdempotentMessage,1
Lorg/springframework/web/bind/annotation/RestController,1
Lorg/springframework/data/annotation/Transient,1
Lorg/springframework/data/jpa/repository/config/EnableJpaRepositories,1
Lcom/amazonaws/services/dynamodbv2/datamodeling/DynamoDBGeneratedUuid,1
Lcom/google/inject/name/Named,1
Ljakarta/ws/rs/Encoded,1
Ljakarta/enterprise/context/NormalScope,1
Lorg/glassfish/jersey/server/BackgroundScheduler,1
Lcom/infradna/tool/bridge_method_injector/BridgeMethodsAdded,1
Lorg/testng/annotations/AfterClass,1
Lorg/apache/hadoop/io/compress/DoNotPool,1
Lcom/google/web/bindery/autobean/shared/AutoBeanFactory$Category,1
Lio/grpc/Internal,1
Lorg/springframework/data/couchbase/repository/config/EnableReactiveCouchbaseRepositories,1
Lorg/uberfire/workbench/annotations/VisibleAsset,1
Lorg/kuali/rice/krad/web/bind/ChangeTracking,1
Lorg/infinispan/notifications/cachemanagerlistener/annotation/Merged,1
Lorg/jclouds/http/config/ConfiguresHttpCommandExecutorService,1
Lorg/graalvm/nativeimage/c/CContext,1
Ljdk/jfr/Description,1
Lorg/uberfire/ext/widgets/common/client/menu/MenuItemHeader,1
Lorg/springframework/data/solr/repository/config/EnableSolrRepositories,1
